chr	start	end	strand	NM	intron	001_CZMEL1_010080483_RNA_NXrun2_R.txt	001_CZMEL1_030060289_RNA_NXrun2_R.txt	001_CZMEL1_050020176_RNA_NXrun2_R.txt	001_CZMEL1_060090425_RNA_NXrun2_R.txt	001_CZMEL1_060090915_RNA_NXrun2_R.txt	001_CZMEL1_07III0075_RNA_NXrun2_R.txt	001_CZMEL1_07III0082_RNA_NXrun2_R.txt	001_CZMEL1_07III0085_RNA_NXrun2_R.txt	001_CZMEL1_07III0097_RNA_NXrun2_R.txt	001_CZMEL1_07III0134_RNA_NXrun2_R.txt	001_CZMEL1_08III0021_RNA_NXrun2_R.txt	001_CZMEL1_08III0059_RNA_NXrun2_R.txt	001_CZMEL1_08III0064_RNA_NXrun2_R.txt	001_CZMEL1_08III0065_RNA_NXrun2_R.txt	001_CZMEL1_08III0066_RNA_NXrun2_R.txt	001_CZMEL1_990033193_RNA_NXrun2_R.txt	001_CZMEL1_990050355_RNA_NXrun2_R.txt	001_CZMEL1_990061923_RNA_NXrun2_R.txt	001_CZMEL1_T010080483_RNA_NXrun2_R.txt	001_CZMEL1_T030060289_RNA_NXrun2_R.txt	001_CZMEL1_T050020176_RNA_NXrun2_R.txt	001_CZMEL1_T060090425_RNA_NXrun2_R.txt	001_CZMEL1_T060090915_RNA_NXrun2_R.txt	001_CZMEL1_T07III0075_RNA_NXrun2_R.txt	001_CZMEL1_T07III0082_RNA_NXrun2_R.txt	001_CZMEL1_T07III0085_RNA_NXrun2_R.txt	001_CZMEL1_T07III0097_RNA_NXrun2_R.txt	001_CZMEL1_T07III0134_RNA_NXrun2_R.txt	001_CZMEL1_T08III0021_RNA_NXrun2_R.txt	001_CZMEL1_T08III0059_RNA_NXrun2_R.txt	001_CZMEL1_T08III0064_RNA_NXrun2_R.txt	001_CZMEL1_T08III0065_RNA_NXrun2_R.txt	001_CZMEL1_T08III0066_RNA_NXrun2_R.txt	001_CZMEL1_T990033193_RNA_NXrun2_R.txt	001_CZMEL1_T990050355_RNA_NXrun2_R.txt	001_CZMEL1_T990061923_RNA_NXrun2_R.txt
NC_000013.10	32969070	32971034	+	NM_000059	INTRON	129	142	207	234	219	374	191	241	402	236	114	202	320	289	65	185	352	332	310	431	384	389	446	165	731	645	653	580	748	433	1114	716	415	391	820	668
NC_000013.10	32903629	32910401	+	NM_000059	INTRON	0	0	0	0	1	2	0	2	0	0	0	0	1	0	0	1	0	1	2	4	0	5	2	0	8	4	3	0	3	5	7	4	0	5	8	6
NC_000017.10	41243650	41246760	-	NM_007294	INTRON	0	0	0	0	0	0	2	0	3	0	0	1	0	2	0	0	0	0	0	0	1	0	2	0	2	1	4	0	2	1	1	2	0	0	3	0
NC_000017.10	41256973	41277287	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41201913	41203079	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
NC_000017.10	41215390	41215890	-	NM_007294	INTRON	349	130	378	402	484	615	470	526	805	449	656	436	563	512	221	426	622	648	896	365	577	536	912	196	1518	981	1054	939	1216	856	1962	1076	910	870	1271	1113
NC_000013.10	32893224	32974260	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NC_000013.10	32900664	32900703	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NC_000013.10	32888675	32890558	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
NC_000017.10	41258491	41258523	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41219712	41222944	-	NM_007294	INTRON	340	244	347	324	426	771	482	560	824	430	413	431	671	537	194	452	582	494	750	696	455	544	880	260	1449	1082	912	959	985	810	1785	1061	816	760	1133	927
NC_000013.10	32932066	32936659	+	NM_000059	INTRON	126	138	226	234	219	393	200	264	374	238	290	179	317	289	106	247	350	335	345	412	380	485	436	147	712	557	701	692	836	456	1107	752	458	450	797	710
NC_000017.10	41246818	41246839	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NC_000013.10	32937670	32944538	-	NM_000059	INTRON	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
NC_000013.10	32890664	32893213	-	NM_000059	INTRON	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0
NC_000017.10	41267796	41268453	-	NM_007294	INTRON	0	0	5	4	1	3	1	0	5	0	0	0	0	3	2	2	4	2	5	4	0	3	0	0	2	3	3	3	1	4	6	2	5	1	4	0
NC_000013.10	32899321	32899702	+	NM_000059	INTRON	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	2	0	0	0	3	0	1	0	0	1	0	0	0	0	0
NC_000013.10	32907524	32936659	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
NC_000013.10	32944694	32945092	+	NM_000059	INTRON	185	189	267	358	290	556	296	325	486	292	451	251	429	441	152	205	537	501	583	589	592	643	637	191	1016	755	956	876	1201	654	1619	1092	651	419	1141	1013
NC_000013.10	32929425	32931878	+	NM_000059	INTRON	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2	0	1	2	0	0	0	0	0	1	1	2	0	0
NC_000017.10	41201211	41209068	-	NM_007294	INTRON	0	0	0	3	0	2	3	5	6	2	2	0	1	5	4	1	1	0	1	3	1	5	8	0	8	5	9	3	4	1	7	0	1	5	5	3
NC_000013.10	32954050	32954143	+	NM_000059	INTRON	248	228	358	390	371	566	365	412	629	325	152	384	517	549	63	319	656	536	678	729	749	814	706	316	1271	994	1089	1062	1563	771	2046	1281	852	736	1363	1195
NC_000017.10	41196778	41201199	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32972313	32972689	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
NC_000013.10	32893413	32899305	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32929425	32930547	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	2	1	2	0	0	0	1	0
NC_000017.10	41201211	41203079	+	NM_007294	INTRON	0	0	3	0	0	2	4	0	0	1	6	0	0	2	0	5	0	1	1	0	2	2	1	0	0	2	1	2	3	5	3	0	2	2	7	1
NC_000013.10	32921033	32928997	+	NM_000059	INTRON	243	264	357	467	377	690	354	451	605	376	329	367	598	551	199	392	695	618	657	690	733	795	784	320	1249	995	1161	1107	1499	740	1898	1305	742	790	1360	1166
NC_000017.10	41203126	41209068	-	NM_007294	INTRON	0	0	0	0	0	0	0	1	4	0	0	4	0	0	1	0	0	0	0	0	1	0	0	0	3	0	0	0	0	2	1	2	1	3	3	1
NC_000017.10	41267796	41322142	-	NM_007294	INTRON	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0
NC_000013.10	32929011	32929047	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
NC_000013.10	32910890	32918737	+	NM_000059	INTRON	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NC_000013.10	32959336	32968825	+	NM_000059	INTRON	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41246818	41246864	-	NM_007294	INTRON	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41226538	41228504	+	NM_007294	INTRON	2	1	0	0	2	0	0	0	0	0	2	0	0	0	0	2	6	0	2	0	0	3	0	0	0	2	1	2	3	0	7	5	0	2	2	3
NC_000013.10	32906438	32929861	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32890664	32903579	-	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
NC_000017.10	41215388	41215905	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41258550	41267746	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32937493	32972513	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41197208	41203079	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41219632	41219702	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
NC_000013.10	32972496	32972722	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_000013.10	32903629	32905128	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	2	4	3	1	0	3	0
NC_000017.10	41246877	41251791	-	NM_007294	INTRON	42	35	87	41	47	207	133	116	221	133	171	143	328	201	69	98	250	122	82	127	62	80	69	38	227	126	152	121	160	137	635	183	131	92	191	152
NC_000013.10	32938153	32944636	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
NC_000017.10	41234592	41242336	+	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41197447	41201199	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NC_000013.10	32906509	32929143	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32930719	32937315	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32900654	32903607	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41234589	41242960	-	NM_007294	INTRON	17	23	22	24	29	38	27	33	32	21	30	22	49	42	14	22	30	12	23	39	18	23	47	12	84	40	45	42	56	33	109	34	36	41	39	54
NC_000013.10	32911036	32915120	+	NM_000059	INTRON	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41251894	41256138	-	NM_007294	INTRON	73	53	82	69	98	154	110	163	186	99	65	108	173	146	58	91	178	116	177	184	120	98	171	64	363	209	230	198	213	192	406	258	168	168	248	200
NC_000013.10	32903629	32904941	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
NC_000013.10	32970253	32971034	+	NM_000059	INTRON	0	0	0	0	1	3	0	1	0	0	0	0	2	2	3	0	3	1	9	2	2	2	2	2	5	9	6	8	8	3	11	4	8	3	9	6
NC_000013.10	32944694	32950806	+	NM_000059	INTRON	0	0	0	0	0	0	1	0	0	0	0	1	2	1	0	24	4	0	1	0	0	1	2	0	0	4	0	0	0	0	5	2	0	74	2	3
NC_000013.10	32953581	32981126	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41267796	41277293	-	NM_007294	INTRON	0	0	2	2	1	7	2	3	1	1	0	1	4	1	0	0	5	1	3	1	4	3	3	0	4	2	0	2	9	5	10	5	6	1	2	2
NC_000013.10	32937670	32945092	+	NM_000059	INTRON	0	2	5	2	1	0	2	4	10	5	7	1	0	12	0	1	2	5	2	6	3	8	0	1	8	10	13	3	12	11	12	16	2	11	14	17
NC_000017.10	41242973	41256159	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_000013.10	32929293	32931958	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
NC_000017.10	41243178	41243538	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32910890	32915258	-	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
NC_000017.10	41242973	41246099	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NC_000017.10	41228631	41242251	-	NM_007300	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32890664	32900237	+	NM_000059	INTRON	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	1	0	3	0	0	3	1	0	0	5	0	3	2	2	1	1	1	3	0	3	2
NC_000017.10	41215390	41219624	-	NM_007294	INTRON	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0
NC_000013.10	32954264	32970359	-	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
NC_000017.10	41256278	41256402	-	NM_007294	INTRON	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
NC_000013.10	32899321	32903579	+	NM_000059	INTRON	0	0	0	1	0	0	0	0	0	1	4	0	2	1	0	0	0	0	1	1	0	0	0	0	0	3	2	0	2	0	2	0	0	0	5	8
NC_000017.10	41219686	41465039	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
NC_000017.10	41251897	41277293	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NC_000013.10	32968960	32969027	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32900409	32900680	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
NC_000017.10	41243520	41246768	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41246877	41249122	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
NC_000013.10	32911192	32911752	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NC_000013.10	32910890	32915144	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	3	2	1	0	0	0	1	0	0	0	0	0
NC_000013.10	32906581	32915258	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0
NC_000013.10	32903629	32915272	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32954282	32964836	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41276119	41276753	-	NM_007294	INTRON	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	3	1	0	2	0	0	0	1	1	1	3	0	1	1	0	1	2
NC_000013.10	32937582	32944587	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41196653	41223201	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
NC_000013.10	32900029	32900378	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32968846	32968923	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41276467	41277287	-	NR_027676	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NC_000013.10	32949792	32950806	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32953652	32953886	-	NM_000059	INTRON	4	2	0	0	0	0	0	0	0	0	2	0	0	2	2	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41256211	41256256	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
NC_000013.10	32921721	32928997	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32900287	32900378	-	NM_000059	INTRON	0	2	2	0	4	0	0	2	0	2	0	2	1	2	0	0	0	4	0	3	0	2	0	0	0	5	6	0	0	2	0	2	2	0	4	0
NC_000017.10	41249272	41251808	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41219639	41219702	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41199693	41201137	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32953562	32953832	-	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
NC_000013.10	32890664	32903579	+	NM_000059	INTRON	0	0	0	1	2	2	0	0	1	0	0	0	0	0	0	2	2	0	0	1	0	0	0	0	0	2	0	1	0	1	0	0	0	0	7	1
NC_000013.10	32900419	32900635	-	NM_000059	INTRON	0	2	3	0	2	0	0	0	0	0	0	0	2	0	0	0	0	4	0	1	0	2	2	0	0	2	0	2	0	0	0	0	0	0	2	0
NC_000017.10	41191857	41251791	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
NC_000017.10	41273699	41276033	-	NM_007294	INTRON	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32954264	32961034	-	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
NC_000013.10	32929425	32930564	-	NM_000059	INTRON	2	0	0	0	0	0	4	0	1	0	2	0	2	1	0	2	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	4	2
NC_000013.10	32936830	32944552	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41209152	41210349	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	2	0	4	0	3	0	0	2
NC_000017.10	41228614	41234420	-	NM_007298	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41234571	41243676	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
NC_000013.10	32921033	32928999	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
NC_000013.10	32905166	32906408	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
NC_000013.10	32950928	32953937	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	1	1	1	1	0	0
NC_000017.10	41247939	41251791	-	NM_007294	INTRON	0	5	4	4	1	8	10	6	4	9	14	7	28	18	2	9	4	3	4	10	8	4	12	9	16	14	12	23	21	21	118	29	10	2	10	10
NC_000013.10	32950928	32953940	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32899321	32900237	+	NM_000059	INTRON	155	126	258	281	300	459	272	295	458	269	302	292	349	360	157	309	428	411	437	363	460	589	520	217	841	716	742	794	1056	586	1338	939	621	549	969	848
NC_000013.10	32930746	32931878	-	NM_000059	INTRON	0	3	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	3	1	0	1	0
NC_000017.10	41247867	41247913	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32915333	32918694	+	NM_000059	INTRON	115	114	189	185	161	262	121	172	239	164	237	171	217	240	74	175	338	297	307	365	270	358	368	144	621	437	536	495	785	376	848	596	340	363	696	657
NC_000013.10	32950872	32972664	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NC_000017.10	41256973	41304146	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NC_000017.10	41215968	41228504	-	NM_007294	INTRON	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	3	1	0	1	5	0	5	1	0	0	3	1
NC_000017.10	41247916	41249284	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32906581	32910631	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
NC_000013.10	32899321	32900378	+	NM_000059	INTRON	0	24	0	4	6	4	2	3	3	3	0	7	8	1	1	5	5	4	2	140	4	3	2	0	6	2	4	8	3	0	9	6	3	3	3	2
NC_000017.10	41223255	41251791	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
NC_000013.10	32931990	32936771	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41215386	41215888	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41228631	41242960	-	NM_007300	INTRON	0	0	1	0	2	1	0	1	0	0	0	0	0	0	0	1	0	0	3	0	1	5	1	0	9	1	6	1	1	3	0	0	4	1	2	1
NC_000017.10	41275714	41276033	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
