chr	start	end	strand	NM	intron	R9_01.txt	R9_02.txt	R9_03.txt	R9_04.txt	R9_05.txt	R9_06.txt	R9_07.txt	R9_08.txt	R9_09.txt	R9_10.txt	R9_11.txt	R9_12.txt	R9_13.txt	R9_14.txt	R9_15.txt	R9_16.txt	R9_17.txt	R9_18.txt	R9_19.txt	R9_20.txt
NC_000017.10	41249306	41256138	-	NM_007294	INTRON	0	0	0	0	0	4	0	0	0	4	0	0	0	0	6	0	0	0	0	0
NC_000013.10	32929425	32937315	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90
NC_000017.10	41243460	41286280	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
NC_000017.10	41199449	41199659	+	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0
NC_000013.10	32936830	32937506	+	NM_000059	INTRON	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32911128	32954220	-	NM_000059	INTRON	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41199383	41199659	-	NM_007294	INTRON	0	33	0	0	0	0	16	0	10	0	0	0	0	0	0	19	0	0	0	0
NC_000013.10	32936823	32944688	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41258546	41478411	+	NM_007294	INTRON	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41234592	41247862	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	21
NC_000013.10	32888483	32969021	+	NM_000059	INTRON	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32898704	32914433	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
NC_000013.10	32903603	32945650	+	NM_000059	INTRON	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
NC_000013.10	32918790	32920924	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41243049	41246768	-	NM_007294	INTRON	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0
NC_000013.10	32969070	32970127	+	NM_000059	INTRON	102	423	18	156	32	179	246	403	78	896	137	166	87	268	76	404	142	949	55	678
NC_000017.10	41199703	41457675	-	NM_007294	INTRON	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41219712	41222879	+	NM_007294	INTRON	35	248	214	246	11	139	0	30	19	0	25	112	0	8	0	0	15	6	4	0
NC_000017.10	41219624	41222944	+	NM_007294	INTRON	41	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32969070	32971034	+	NM_000059	INTRON	22454	58027	15824	44119	13409	31221	9283	31044	9182	50321	21401	51778	22952	59888	13575	57634	26858	50514	25073	53333
NC_000017.10	41256973	41277287	-	NM_007294	INTRON	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41201913	41203079	-	NM_007294	INTRON	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	13	1	12	0	0
NC_000013.10	32932066	32936659	+	NM_000059	INTRON	9268	35175	7190	23249	6975	20567	5763	18485	5687	39868	10473	30815	6988	26754	8438	34144	14799	26760	6939	17612
NC_000013.10	32900750	32903276	-	NM_000059	INTRON	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32890591	32910401	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
NC_000013.10	32953652	32953937	-	NM_000059	INTRON	33	164	13	135	27	195	0	6	1	1	0	0	0	59	0	2	17	35	0	4
NC_000017.10	41228631	41231350	+	NM_007294	INTRON	470	610	0	53	146	213	0	20	25	61	11	0	67	147	2	117	23	70	0	70
NC_000013.10	32953588	32957173	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0
NC_000013.10	32890664	32893213	-	NM_000059	INTRON	2412	7556	374	2553	1019	3420	84	841	39	530	457	541	50	368	79	387	443	1099	93	186
NC_000017.10	41256160	41340875	-	NM_007294	INTRON	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32899321	32899702	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	18	0	83	97	6	0	0	2	0	11	16
NC_000017.10	41276134	41310657	+	NR_027676	INTRON	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41267796	41268453	-	NM_007294	INTRON	53	7	50	54	0	35	2	34	22	27	19	47	15	41	69	35	17	5	35	53
NC_000017.10	41256973	41267743	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	2	5	0	0	0	0	0	0	0	0
NC_000013.10	32972441	33098566	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
NC_000017.10	41228623	41526040	-	NM_007294	INTRON	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41201211	41277198	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0
NC_000017.10	41276129	41425773	-	NM_007294	INTRON	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32937670	32938053	-	NM_000059	INTRON	0	20	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32929425	32930547	+	NM_000059	INTRON	0	49	0	102	0	0	0	33	0	15	14	0	0	138	0	9	0	58	0	2
NC_000013.10	32945237	32953453	-	NM_000059	INTRON	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32968959	33185343	+	NM_000059	INTRON	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41201211	41203079	+	NM_007294	INTRON	15553	10345	5213	6606	4359	9908	684	1197	961	1220	1883	660	665	897	290	1373	2227	2593	859	532
NC_000017.10	41276132	41277287	+	NR_027676	INTRON	3528	2513	675	1227	705	1446	53	206	93	482	314	280	62	114	91	288	300	736	76	319
NC_000017.10	41203126	41209068	-	NM_007294	INTRON	7	40	1	11	0	0	0	0	0	12	0	0	0	0	0	6	2	8	0	0
NC_000017.10	41276132	41277294	-	NR_027676	INTRON	20	12	6	12	3	4	4	13	0	13	3	24	2	7	6	27	4	1	2	2
NC_000013.10	32902722	32918723	+	NM_000059	INTRON	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
NC_000017.10	41276823	41519882	+	NR_027676	INTRON	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32950890	33082258	-	NM_000059	INTRON	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41199720	41201139	+	NM_007294	INTRON	0	7	4	3	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41215391	41219627	+	NM_007294	INTRON	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32919376	32920961	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
NC_000017.10	41250300	41251791	+	NM_007294	INTRON	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41226538	41228504	+	NM_007294	INTRON	19791	19006	7759	10741	5874	14086	633	2698	2594	3173	4768	2056	1727	1940	469	1552	3215	5899	1752	1591
NC_000017.10	41223099	41329453	-	NM_007294	INTRON	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41249305	41251792	-	NM_007294	INTRON	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41215388	41215905	-	NM_007294	INTRON	0	0	0	42	0	0	0	14	0	0	0	0	0	0	0	0	0	2	0	0
NC_000013.10	32890664	32903579	-	NM_000059	INTRON	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0
NC_000013.10	32931984	32932044	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	14	132	0	0	0	0	0	0	0	0
NC_000013.10	32972488	33508148	+	NM_000059	INTRON	0	0	0	0	0	1	0	0	0	1	0	6	0	0	0	0	0	2	0	0
NC_000017.10	41258550	41267746	-	NM_007294	INTRON	0	0	0	24	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32972496	32972722	+	NM_000059	INTRON	0	0	0	0	0	35	0	0	0	0	0	0	0	157	0	0	0	54	0	0
NC_000013.10	32903629	32905128	+	NM_000059	INTRON	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	16	0	0	0	0
NC_000013.10	32900281	32900376	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41196990	41197678	-	NM_007294	INTRON	0	26	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
NC_000017.10	41246877	41251791	-	NM_007294	INTRON	932	2358	538	1584	647	1896	624	979	253	1686	718	1277	420	1171	936	2023	1753	3374	425	676
NC_000017.10	41276164	41277287	-	NR_027676	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
NC_000017.10	41276785	41525069	+	NR_027676	INTRON	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4	0	0
NC_000017.10	41201155	41439013	-	NM_007294	INTRON	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NC_000017.10	41246453	41285421	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32971139	33029179	+	NM_000059	INTRON	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41215966	41219659	-	NM_007294	INTRON	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103
NC_000013.10	32899320	32900237	+	NM_000059	INTRON	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
NC_000013.10	32946136	32950830	-	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0
NC_000013.10	32944694	32950806	+	NM_000059	INTRON	0	112	0	303	3	37	78	12	2	217	6	0	0	285	1374	10438	18	300	0	7
NC_000017.10	41226411	41354234	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
NC_000013.10	32953581	32981126	+	NM_000059	INTRON	0	1	0	0	1	5	0	0	0	1	1	1	0	1	0	1	0	0	1	0
NC_000013.10	32921033	32925392	-	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0
NC_000017.10	41244650	41458133	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NC_000013.10	32913945	32924594	-	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41267797	41277289	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NC_000013.10	32950884	32960713	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32953961	33029094	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
NC_000013.10	32893448	32898248	+	NM_000059	INTRON	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41228631	41242251	-	NM_007300	INTRON	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32945132	32998190	-	NM_000059	INTRON	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32950928	32953887	-	NM_000059	INTRON	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32890664	32900237	+	NM_000059	INTRON	0	0	0	0	42	0	0	0	0	23	8	0	0	0	27	0	19	31	0	0
NC_000013.10	32899266	33119292	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
NC_000013.10	32972341	33174627	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
NC_000013.10	32910890	32915144	+	NM_000059	INTRON	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	8	0	0	0	0
NC_000017.10	41201917	41203080	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
NC_000013.10	32900029	32900378	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
NC_000017.10	41256187	41378516	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NC_000013.10	32932066	32944538	-	NM_000059	INTRON	35	126	0	7	0	46	0	22	0	1	0	1	0	0	0	10	0	49	0	0
NC_000013.10	32921721	32928997	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0
NC_000013.10	32954264	32964071	+	NM_000059	INTRON	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32906466	32977961	+	NM_000059	INTRON	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32933160	32945228	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
NC_000013.10	32931948	33158282	+	NM_000059	INTRON	0	2	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	1	0	0
NC_000017.10	41244276	41245269	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NC_000017.10	41219712	41222947	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
NC_000017.10	41203115	41203963	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
NC_000017.10	41196901	41273667	-	NM_007294	INTRON	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32890664	32903579	+	NM_000059	INTRON	0	45	0	0	0	0	0	0	0	54	0	0	0	121	0	49	64	0	0	0
NC_000013.10	32900419	32900635	-	NM_000059	INTRON	1542	3602	290	1409	383	2760	136	416	65	489	369	399	53	100	60	202	259	334	85	6
NC_000013.10	32915331	32920962	-	NM_000059	INTRON	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41245791	41269025	+	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
NC_000017.10	41251829	41407556	+	NM_007294	INTRON	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32954264	32961034	-	NM_000059	INTRON	0	0	0	26	0	24	0	0	0	2	0	0	1	0	1	22	0	2	0	0
NC_000013.10	32906437	33111635	-	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41276925	41277293	-	NR_027676	INTRON	0	0	0	0	0	12	0	0	0	8	0	0	0	0	2	25	2	0	0	2
NC_000013.10	32973177	33061203	+	NM_000059	INTRON	0	1	0	0	1	0	0	0	0	4	4	0	0	1	1	0	1	1	0	1
NC_000013.10	32918782	33059470	-	NM_000059	INTRON	0	4	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41276785	41525069	-	NR_027676	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0
NC_000017.10	41276119	41277293	+	NM_007294	INTRON	71	48	57	30	0	8	0	0	0	0	17	51	0	0	0	0	0	0	3	4
NC_000013.10	32958168	32968825	-	NM_000059	INTRON	90	355	0	44	22	280	41	0	20	3	10	0	0	10	0	76	39	4	31	52
NC_000013.10	32905166	32906408	+	NM_000059	INTRON	0	18	2	13	1	2	0	2	1	17	4	17	1	1	0	4	0	7	7	6
NC_000013.10	32937419	33140888	+	NM_000059	INTRON	1	1	4	2	1	0	0	0	0	0	0	1	0	1	0	2	1	1	0	4
NC_000013.10	32950740	32969015	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NC_000013.10	32930746	32931878	-	NM_000059	INTRON	2495	2625	418	1208	848	3543	72	191	83	461	280	251	61	100	16	213	294	825	15	40
NC_000013.10	32937670	32944603	-	NM_000059	INTRON	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41243537	41380682	+	NM_007294	INTRON	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32948571	32972984	+	NM_000059	INTRON	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32929422	32936657	+	NM_000059	INTRON	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41209138	41219662	+	NM_007294	INTRON	0	0	264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41215390	41222944	+	NM_007294	INTRON	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32945233	32950805	+	NM_000059	INTRON	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32899321	32900378	+	NM_000059	INTRON	48	178	1021	5446	63	69	66	39	0	145	22	294	0	209	2	181	32	18	34	5
NC_000013.10	32918789	32920963	+	NM_000059	INTRON	5	49	3	21	17	30	14	19	0	48	9	16	12	15	1	34	8	25	4	17
NC_000013.10	32905117	32950121	+	NM_000059	INTRON	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32936714	32936752	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0
NC_000017.10	41275714	41276033	-	NM_007294	INTRON	4	10	0	0	0	0	0	0	0	0	0	0	0	14	0	6	0	0	0	0
NC_000017.10	41222978	41405670	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NC_000017.10	41199717	41201135	+	NM_007294	INTRON	0	21	0	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32893462	32899212	+	NM_000059	INTRON	3670	16575	2535	8552	3634	7617	1220	5884	728	14679	3623	7933	642	3167	3215	10500	4737	7769	1597	2624
NC_000017.10	41203101	41233329	-	NM_007294	INTRON	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32932020	32944679	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
NC_000013.10	32950928	32953497	-	NM_000059	INTRON	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32921033	32930564	+	NM_000059	INTRON	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41231416	41242960	-	NM_007294	INTRON	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41215968	41222944	-	NM_007294	INTRON	64	219	0	124	0	216	16	220	29	273	111	209	47	120	37	452	189	281	89	871
NC_000017.10	41258550	41267742	+	NM_007294	INTRON	8242	13141	2431	4429	2737	6537	269	1482	789	2271	1132	658	652	1252	168	1149	1509	3097	1204	1616
NC_000013.10	32954282	32968852	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170
NC_000017.10	41276132	41277293	+	NR_027676	INTRON	3006	2702	1108	1543	420	1717	18	268	150	543	177	285	1	310	0	134	243	459	140	296
NC_000013.10	32912042	32915144	-	NM_000059	INTRON	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41258501	41456221	+	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
NC_000013.10	32889294	32890558	+	NM_000059	INTRON	0	29	0	0	0	0	0	0	0	14	0	0	0	0	0	0	24	0	0	0
NC_000017.10	41243007	41311467	+	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NC_000017.10	41226396	41651947	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
NC_000017.10	41234591	41242963	-	NM_007294	INTRON	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41186217	41209087	+	NM_007294	INTRON	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32904448	32968925	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_000013.10	32954282	32958029	+	NM_000059	INTRON	156	973	84	721	172	276	36	230	170	1236	163	667	260	717	329	893	329	238	289	1488
NC_000013.10	32930647	32930675	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41215473	41346555	+	NM_007294	INTRON	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41216337	41219624	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
NC_000013.10	32945237	32949098	-	NM_000059	INTRON	0	6	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	14	0	0
NC_000013.10	32945203	33082104	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
NC_000017.10	41276101	41359105	-	NM_007294	INTRON	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41258128	41258472	-	NM_007294	INTRON	0	5	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
NC_000013.10	32921544	32953886	+	NM_000059	INTRON	0	3	0	0	0	1	0	0	0	0	2	6	0	0	0	0	0	2	0	0
NC_000017.10	41201195	41241984	-	NM_007294	INTRON	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41197818	41199659	-	NM_007294	INTRON	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	2
NC_000017.10	41276782	41538652	+	NR_027676	INTRON	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32953652	32953887	-	NM_000059	INTRON	2	3	0	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41249154	41249260	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0
NC_000017.10	41276780	41475502	-	NR_027676	INTRON	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32889368	32937378	+	NM_000059	INTRON	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41244147	41336311	+	NM_007294	INTRON	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32906607	32938788	+	NM_000059	INTRON	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32918471	32954215	+	NM_000059	INTRON	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41226522	41267064	+	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41262562	41501947	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
NC_000017.10	41219712	41234420	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32898306	32915310	+	NM_000059	INTRON	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41276162	41277287	-	NR_027676	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
NC_000013.10	32893304	33054286	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
NC_000013.10	32907524	32944538	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	4	0	0	0
NC_000017.10	41203134	41215349	-	NM_007294	INTRON	0	0	0	0	0	0	1	0	0	0	0	0	6	0	0	0	10	4	0	0
NC_000017.10	41243049	41246768	+	NM_007294	INTRON	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
NC_000017.10	41222990	41527310	+	NM_007294	INTRON	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41189303	41249260	+	NM_007294	INTRON	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41258550	41276033	-	NM_007294	INTRON	168	214	0	310	156	189	156	44	8	44	71	52	42	101	430	224	161	243	146	151
NC_000013.10	32971181	32972274	-	NM_000059	INTRON	0	121	73	0	22	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41219712	41221694	-	NM_007294	INTRON	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0
NC_000017.10	41219711	41222944	-	NM_007294	INTRON	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	9
NC_000017.10	41226538	41251791	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
NC_000017.10	41226461	41360416	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41226509	41228504	-	NM_007294	INTRON	0	0	0	0	0	23	0	0	0	0	0	68	0	0	0	0	0	0	27	62
NC_000017.10	41219724	41222944	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0
NC_000013.10	32890528	32899212	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	13	0	0	0	0
NC_000017.10	41228678	41234445	+	NM_007300	INTRON	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NC_000013.10	32911128	32954220	+	NM_000059	INTRON	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41249306	41251791	+	NM_007294	INTRON	4937	6755	820	3292	2676	6214	96	585	568	867	1521	777	832	563	163	418	921	1739	446	269
NC_000017.10	41234592	41242251	+	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41243650	41246293	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
NC_000013.10	32950930	33175389	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
