chr	start	end	strand	NM	intron	LU_01.008.0483_LCL_mRNA_L1_S1..txt	LU_01.008.0483_LCL_totRNA_L1_S1..txt	LU_03.006.0289_LCL_mRNA_L1_S1..txt	LU_03.006.0289_LCL_totRNA_L1_S1..txt	LU_05.002.0176_LCL_mRNA_L1_S1..txt	LU_05.002.0176_LCL_totRNA_L1_S1..txt	LU_06.009.0425_LCL_mRNA_L1_S1..txt	LU_06.009.0425_LCL_totRNA_L1_S1..txt	LU_06.009.0916_RNA_LW_treat_mRNA_L1_S1..txt	LU_06.009.0916_RNA_LW_treat_totRNA_L1_S1..txt	LU_06.009.0916_RNA_LW_untr_mRNA_L1_S1..txt	LU_07.111.0075_LCL_mRNA_L1_S1..txt	LU_07.111.0075_LCL_totRNA_L1_S1..txt	LU_07.111.0085_RNA_MT_mRNA_L1_S1..txt	LU_07.111.0085_RNA_MT_totRNA_L1_S1..txt	LU_07.111.0097_RNA_MT_mRNA_L1_S1..txt	LU_07.111.0097_RNA_MT_totRNA_L1_S1..txt	LU_08.111.0021_LCL_mRNA_L1_S1..txt	LU_08.111.0021_LCL_totRNA_L1_S1..txt	LU_99.003.3193_RNA_MT_mRNA_L1_S1..txt	LU_99.003.3193_RNA_MT_totRNA_L1_S1..txt	LU_99.005.0355_LCL_mRNA_L1_S1..txt	LU_99.005.0355_LCL_totRNA_L1_S1..txt	LU_99.006.1923_LCL_totRNA_L1_S1..txt
NC_000017.10	41215968	41217782	-	NM_007294	INTRON	9	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41219712	41222945	-	NM_007294	INTRON	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0
NC_000013.10	32895126	32971101	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
NC_000017.10	41197776	41197803	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
NC_000017.10	41209152	41210240	-	NM_007294	INTRON	10	8	61	67	0	4	46	22	19	29	10	143	125	18	11	1	20	88	56	19	0	138	59	27
NC_000017.10	41215968	41218997	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
NC_000013.10	32907217	32911671	+	NM_000059	INTRON	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41228520	41228550	-	NM_007298	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0
NC_000017.10	41201211	41202365	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
NC_000013.10	32969070	32971013	+	NM_000059	INTRON	5	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	18	4	0	0	0	0	0
NC_000013.10	32953927	32954058	-	NM_000059	INTRON	11	7	0	10	26	21	61	40	8	19	77	26	24	143	28	95	30	16	29	135	0	65	6	0
NC_000013.10	32971181	33006938	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
NC_000013.10	32907524	32910401	+	NM_000059	INTRON	8282	6415	15335	7810	8362	696	9772	5103	2223	7683	732	11985	4950	3800	1066	4202	521	14481	8023	7869	636	12112	7938	1240
NC_000017.10	41209152	41277293	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	0
NC_000017.10	41276131	41277293	-	NM_007294	INTRON	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41243728	41506958	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NC_000017.10	41251885	41256166	-	NR_027676	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41246877	41277287	-	NM_007294	INTRON	4	13	26	18	0	0	0	8	0	4	0	0	12	0	0	0	0	4	9	0	0	0	4	5
NC_000017.10	41215968	41249260	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32954282	33203429	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0
NC_000013.10	32936679	32953937	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0
NC_000013.10	32899321	32900635	+	NM_000059	INTRON	0	0	19	43	0	17	0	0	0	0	0	33	0	0	0	0	20	13	0	0	0	18	0	0
NC_000013.10	32971181	32972722	+	NM_000059	INTRON	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32953508	32971122	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NC_000013.10	32911878	33132538	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
NC_000013.10	32954264	32960419	-	NM_000059	INTRON	0	0	0	0	0	3	0	1	2	0	0	0	0	13	6	0	13	0	0	0	0	0	3	0
NC_000013.10	32899224	33079253	+	NM_000059	INTRON	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41215968	41222875	-	NM_007294	INTRON	0	0	0	10	0	0	26	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32954278	32958026	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
NC_000017.10	41202207	41277293	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
NC_000017.10	41209152	41322142	-	NM_007294	INTRON	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41228541	41402585	-	NM_007298	INTRON	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41249305	41251791	-	NM_007294	INTRON	1	7	0	0	0	0	0	0	0	0	0	0	1	23	0	1	2	1	1	0	0	0	0	1
NC_000017.10	41247871	41249286	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0
NC_000013.10	32954264	32959148	-	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0
NC_000013.10	32900750	32920963	+	NM_000059	INTRON	0	8	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0
NC_000013.10	32930746	32937315	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0
NC_000017.10	41228631	41249260	-	NM_007300	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32971181	32972298	-	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
NC_000017.10	41256903	41258494	-	NM_007294	INTRON	0	1	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	15	0	0	2	0
NC_000013.10	32967271	32968825	+	NM_000059	INTRON	0	0	0	0	0	0	22	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41210383	41215349	-	NM_007294	INTRON	25	0	51	71	0	0	21	1	8	0	6	105	94	3	10	0	0	45	77	0	9	32	39	9
NC_000017.10	41251894	41277198	-	NM_007294	INTRON	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41256208	41284284	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32890528	32893213	+	NM_000059	INTRON	75	66	63	52	32	39	72	22	0	50	9	37	20	1	3	84	86	13	26	12	26	76	42	13
NC_000017.10	41222950	41223016	-	NM_007294	INTRON	0	2	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0
NC_000017.10	41229099	41234420	-	NM_007300	INTRON	0	0	0	4	19	0	0	0	0	0	0	0	4	11	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41243645	41249260	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41219712	41222944	+	NM_007294	INTRON	0	2	0	0	0	3	0	0	0	4	0	1	5	0	0	0	0	0	2	0	0	0	0	0
NC_000017.10	41217933	41219624	-	NM_007294	INTRON	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32890664	32900378	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
NC_000017.10	41234592	41239287	-	NM_007294	INTRON	16	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	14	0	0	0
NC_000017.10	41201977	41203079	-	NM_007294	INTRON	0	6	13	13	10	7	6	1	0	0	0	0	0	0	0	0	0	22	11	11	0	18	4	0
NC_000013.10	32938153	32944538	+	NM_000059	INTRON	10	0	0	11	28	0	5	8	4	6	62	12	16	22	0	0	0	10	0	0	0	0	16	0
NC_000013.10	32953621	32953937	+	NM_000059	INTRON	0	4	11	2	0	0	13	18	0	0	0	0	0	0	0	0	0	4	0	59	0	0	2	7
NC_000013.10	32969070	33013725	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NC_000017.10	41258550	41277287	-	NM_007294	INTRON	4	5	0	10	0	0	6	0	9	0	0	5	0	0	0	0	0	0	0	0	40	9	0	0
NC_000017.10	41228631	41231350	-	NM_007294	INTRON	476	304	490	334	291	261	331	241	370	412	79	582	427	597	203	242	328	563	378	351	224	463	449	204
NC_000017.10	41247917	41251840	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0
NC_000013.10	32971151	32972326	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NC_000017.10	41276435	41277293	-	NR_027676	INTRON	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41251859	41251883	-	NR_027676	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0
NC_000013.10	32930746	32931922	+	NM_000059	INTRON	13	0	19	0	0	0	14	0	0	0	0	0	0	41	0	13	47	23	1	18	11	14	0	7
NC_000017.10	41249606	41251791	-	NR_027676	INTRON	15	18	95	26	12	64	37	10	28	11	24	93	82	0	8	14	43	112	70	0	74	36	30	10
NC_000013.10	32890664	32944538	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
NC_000013.10	32958168	32971034	+	NM_000059	INTRON	0	0	0	0	0	0	67	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41246877	41256138	-	NM_007294	INTRON	44	8	2	3	0	0	11	8	0	0	0	41	17	0	0	0	0	0	18	0	25	0	16	30
NC_000013.10	32945237	32949218	+	NM_000059	INTRON	0	0	0	2	0	2	18	0	0	9	0	0	0	2	0	10	14	0	0	0	0	42	9	4
NC_000013.10	32929425	32958029	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0
NC_000013.10	32905167	32906426	+	NM_000059	INTRON	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41213506	41258474	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32890664	32899216	+	NM_000059	INTRON	0	0	0	0	0	12	0	3	0	0	0	0	0	0	6	0	0	0	6	12	30	0	12	0
NC_000013.10	32971083	33007386	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41222950	41222998	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0
NC_000013.10	32890634	32939185	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NC_000017.10	41210386	41215349	-	NM_007294	INTRON	6	0	37	9	4	0	16	0	9	0	4	50	14	0	6	0	3	18	4	0	0	10	13	0
NC_000013.10	32936830	32945092	+	NM_000059	INTRON	12	24	14	10	0	12	0	0	0	0	0	0	16	0	4	0	0	0	0	0	0	0	0	10
NC_000017.10	41244921	41247862	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41187628	41360912	+	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
NC_000017.10	41197304	41438484	-	NM_007294	INTRON	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32890664	32893191	+	NM_000059	INTRON	0	0	4	1	0	0	0	8	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
NC_000017.10	41187665	41197678	-	NM_007294	INTRON	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	2	0
NC_000013.10	32936682	32937493	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32921033	32928997	-	NM_000059	INTRON	5	0	0	0	0	0	0	0	0	12	0	1	0	0	0	0	0	0	4	6	0	0	0	0
NC_000017.10	41265338	41267742	-	NM_007294	INTRON	0	0	11	3	8	0	10	0	0	0	0	0	0	0	0	26	0	0	0	0	0	6	40	0
NC_000013.10	32970446	32977286	-	NM_000059	INTRON	0	0	0	0	4	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	21	0	0	0
NC_000017.10	41228628	41242251	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	5	0	0	4	0	0	0	0	3	0	0	0	0	0	0
NC_000017.10	41215390	41215890	+	NM_007294	INTRON	7	0	8	0	6	0	1	0	0	6	13	8	1	11	0	1	0	0	4	0	0	13	0	4
NC_000013.10	32903629	32910631	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0
NC_000013.10	32930609	33019586	+	NM_000059	INTRON	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41249275	41371807	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41199720	41222944	-	NM_007294	INTRON	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32936830	32944538	+	NM_000059	INTRON	1593	1248	58	68	44	100	240	89	44	249	0	83	245	269	59	13	145	235	179	186	196	157	233	142
NC_000013.10	32938153	32945092	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32900750	32903583	+	NM_000059	INTRON	27	6	17	25	0	25	47	22	51	24	0	46	0	0	0	0	0	0	48	0	0	16	23	58
NC_000017.10	41267796	41276033	+	NM_007294	INTRON	0	1	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	2	0	0	0
NC_000017.10	41201909	41203079	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
NC_000017.10	41201211	41202078	-	NM_007294	INTRON	32	22	48	22	76	72	52	34	50	32	0	42	110	37	40	13	82	57	30	74	115	147	56	72
NC_000017.10	41271262	41276033	-	NM_007294	INTRON	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41243650	41246530	-	NM_007294	INTRON	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41277052	41277293	-	NR_027676	INTRON	0	0	0	4	0	0	0	0	0	0	0	0	0	0	8	0	0	0	3	0	0	0	0	0
NC_000013.10	32945205	33163454	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NC_000017.10	41273597	41276903	-	NM_007294	INTRON	0	0	0	2	0	0	0	7	0	0	0	2	8	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32910890	32915258	+	NM_000059	INTRON	22	17	18	5	15	0	24	0	0	2	0	1	4	0	13	0	0	20	0	39	0	4	0	14
NC_000017.10	41234601	41242960	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
NC_000017.10	41215390	41215906	-	NM_007294	INTRON	49	32	1124	464	39	6	38	8	9	33	0	37	6	14	4	0	0	12	0	0	4	51	32	52
NC_000013.10	32936679	32937315	+	NM_000059	INTRON	11	3	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41243666	41246760	-	NM_007294	INTRON	16	1	0	0	0	0	14	33	36	0	0	0	4	0	38	0	10	9	24	0	0	16	11	0
NC_000017.10	41217936	41219624	-	NM_007294	INTRON	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32907524	32930564	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	6	0
NC_000013.10	32973224	33260707	+	NM_000059	INTRON	0	0	0	2	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0
NC_000017.10	41209152	41211540	-	NM_007294	INTRON	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0
NC_000017.10	41246877	41249260	+	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
NC_000017.10	41215376	41215898	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
NC_000013.10	32899310	32900375	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
NC_000017.10	41273693	41276033	-	NM_007294	INTRON	122	116	234	210	75	41	63	99	67	42	5	231	436	113	33	25	50	227	194	48	59	148	175	103
NC_000017.10	41249306	41249701	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	23	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0
NC_000017.10	41201168	41214246	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NC_000013.10	32937626	32937662	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
NC_000017.10	41223124	41353523	-	NM_007294	INTRON	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41228604	41234419	-	NM_007298	INTRON	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41244921	41244961	-	NM_007294	INTRON	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32899281	32899310	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0
NC_000013.10	32910889	32915258	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0
NC_000013.10	32893462	32900237	+	NM_000059	INTRON	13	18	7	2	0	0	13	3	0	0	0	0	13	27	18	0	0	3	10	14	31	0	18	0
NC_000013.10	32932066	32936679	+	NM_000059	INTRON	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32936830	32938053	+	NM_000059	INTRON	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41264619	41267742	-	NM_007294	INTRON	8	5	3	0	7	0	3	5	0	10	0	0	0	16	13	1	0	5	0	18	0	0	5	9
NC_000013.10	32888362	32899213	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
NC_000017.10	41243827	41246760	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41256278	41256778	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0
NC_000013.10	32893462	32898794	+	NM_000059	INTRON	0	5	0	6	0	0	8	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0
NC_000017.10	41234592	41242336	-	NM_007294	INTRON	0	0	6	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32910456	32910526	+	NM_000059	INTRON	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32906440	32915259	+	NM_000059	INTRON	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
NC_000013.10	32893462	32900635	+	NM_000059	INTRON	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
NC_000017.10	41199720	41203079	-	NM_007294	INTRON	87	51	86	95	39	14	92	10	106	74	0	48	111	55	34	32	36	153	48	99	96	88	60	122
NC_000017.10	41243520	41246530	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
NC_000017.10	41221810	41222879	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0
NC_000013.10	32915333	32918684	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0
NC_000017.10	41249744	41251791	-	NR_027676	INTRON	0	9	0	19	0	0	0	0	32	21	0	47	9	38	13	1	29	7	32	8	14	6	12	0
NC_000017.10	41223208	41223234	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0
NC_000017.10	41276132	41322142	-	NR_027676	INTRON	6	6	0	0	17	13	0	3	0	0	0	0	0	14	0	0	0	0	0	0	0	6	14	8
NC_000013.10	32915333	32919284	+	NM_000059	INTRON	0	0	0	0	0	0	5	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41209152	41256138	-	NM_007294	INTRON	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
NC_000013.10	32890660	32893213	+	NM_000059	INTRON	11	14	5	5	0	0	0	0	0	10	0	27	11	0	0	0	0	14	0	0	0	0	15	0
NC_000013.10	32954282	32968825	+	NM_000059	INTRON	14135	6473	22421	7954	12706	4300	14512	5194	9247	5961	3197	20179	10849	8312	2372	7414	3831	24656	12110	11328	3576	18090	8744	9685
NC_000017.10	41251692	41251791	-	NR_027676	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
NC_000017.10	41276467	41277198	-	NR_027676	INTRON	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32900287	32900379	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32945798	32968990	+	NM_000059	INTRON	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32937670	32943506	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	8	0	13	0	0	0	0	0	0	0	23	31	0	0	0
NC_000013.10	32953652	32954143	+	NM_000059	INTRON	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41248589	41251791	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	16	0	0	0	0	0
NC_000013.10	32905167	32910401	+	NM_000059	INTRON	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41221810	41222944	-	NM_007294	INTRON	0	0	0	0	0	0	8	0	0	0	0	1	0	11	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32910890	32914973	+	NM_000059	INTRON	19	0	0	0	0	0	41	0	0	0	0	0	0	0	16	0	0	0	0	25	33	0	0	0
NC_000013.10	32890665	32899214	+	NM_000059	INTRON	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41257976	41267742	-	NM_007294	INTRON	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32945237	32946391	+	NM_000059	INTRON	0	18	17	15	36	0	10	14	0	0	0	20	5	10	9	29	0	47	1	0	0	65	4	0
NC_000017.10	41246877	41267742	-	NM_007294	INTRON	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41243049	41246760	-	NM_007294	INTRON	677	595	677	545	401	578	533	360	411	460	129	1211	1277	1397	806	802	1123	1071	1075	919	1107	860	770	1337
NC_000017.10	41246403	41246530	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0
NC_000017.10	41256973	41267742	-	NM_007294	INTRON	383	363	720	519	168	154	321	188	72	228	155	445	541	228	211	116	120	515	314	153	186	331	346	4662
NC_000017.10	41256928	41258529	-	NM_007294	INTRON	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32932053	32936794	+	NM_000059	INTRON	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32914744	32945227	+	NM_000059	INTRON	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32929425	32972722	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0
NC_000013.10	32936830	32937315	-	NM_000059	INTRON	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0
NC_000017.10	41206425	41209068	-	NM_007294	INTRON	0	0	0	0	23	0	15	0	0	0	0	32	0	0	10	14	0	0	0	0	0	0	0	0
NC_000013.10	32937408	32937500	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0
